"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
4.8508783064284e-28,0.322142968481713,0.907,0.844,1.56610606123041e-23,"Asap1"
5.12310801724835e-28,-0.181280314993877,0.024,0.111,1.65399542336863e-23,"Slc9a7"
5.478944250515e-28,-0.427818942178755,0.466,0.564,1.76887715127877e-23,"Nexn"
5.60569886732988e-28,0.287670822097952,0.644,0.51,1.80979987931745e-23,"Gars"
5.87145188922487e-28,-0.167481985671029,0.028,0.119,1.89559824243625e-23,"Smox"
6.30645790517693e-28,0.241735294676633,0.322,0.192,2.03603993468637e-23,"Ccdc6"
6.37125935288532e-28,-0.323543540252303,0.422,0.536,2.05696108207903e-23,"Reep3"
6.51304336051474e-28,-0.333123489172329,0.21,0.336,2.10273604894218e-23,"Hspa13"
6.90794929483489e-28,0.270292683390732,0.644,0.504,2.23023142983745e-23,"Lsm6"
7.04086785436275e-28,-0.314717948374796,0.249,0.389,2.27314418678101e-23,"Srgap3"
7.53729969272435e-28,-0.296241677361502,0.688,0.753,2.43341720579606e-23,"Tmed10"
7.89212922019612e-28,-0.338207372575606,0.612,0.687,2.54797391874032e-23,"Psmc4"
8.22265164503402e-28,0.232135362019928,0.905,0.875,2.65468308359923e-23,"Rbm3"
8.54093963969226e-28,-0.309183229625678,0.701,0.77,2.75744236267465e-23,"Scaf11"
8.72213654693579e-28,0.2001389425122,0.217,0.11,2.81594178417822e-23,"Tm7sf3"
9.33760123612596e-28,0.243072166193704,0.548,0.401,3.01464455908327e-23,"Wdr89"
1.33294334522563e-27,-0.348260173554845,0.716,0.76,4.30340759006094e-23,"Fmnl2"
1.35153195032895e-27,-0.25138334481012,0.117,0.239,4.363420901637e-23,"Garnl3"
1.49907515106516e-27,0.279526733549563,0.44,0.298,4.83976412521386e-23,"Chd8"
1.52596924884647e-27,0.25539114561663,0.855,0.775,4.92659171990083e-23,"Gnb2"
1.5550705120726e-27,0.208004162848892,0.295,0.169,5.02054514822639e-23,"Ubac2"
1.57494492430464e-27,0.218169899157477,0.222,0.114,5.08470968811752e-23,"Rnaseh2b"
1.78972550983223e-27,-0.304191845108458,0.252,0.386,5.77812880849337e-23,"Lrpap1"
1.8818316091681e-27,0.159873356293242,0.174,0.078,6.0754933501992e-23,"Adamtsl4"
1.89183541948244e-27,0.239082698777577,0.262,0.145,6.10779065179907e-23,"Slc35b3"
1.92785365147149e-27,-0.215866152883133,0.054,0.157,6.22407551377572e-23,"Tspan18"
1.95735080225734e-27,0.314956915764184,0.345,0.215,6.31930706508783e-23,"Ereg"
1.96975128902254e-27,0.259015100572077,0.504,0.353,6.35934203660927e-23,"Tmem256"
2.1080323175299e-27,0.2170362649015,0.14,0.057,6.80578233714527e-23,"Bicc1"
2.11322125435558e-27,-0.296590384828989,0.668,0.739,6.82253481968698e-23,"Rock1"
2.14562014763786e-27,0.188237893621508,0.24,0.127,6.92713464664884e-23,"Phpt1"
2.32272740224196e-27,-0.1828715705508,0.028,0.116,7.49892541813818e-23,"S1pr1"
2.50147347467339e-27,-0.25020174926357,0.08,0.191,8.07600711298303e-23,"Pag1"
2.57527873323658e-27,0.229955863111788,0.343,0.21,8.31428739025429e-23,"Pfkl"
2.69422662173941e-27,0.285476032175246,0.522,0.374,8.69831064828569e-23,"Ahnak2"
2.8200900199623e-27,0.315548527637506,0.47,0.334,9.1046606294483e-23,"Fbn1"
2.98410347301316e-27,-0.37400450321715,0.64,0.709,9.63417806262298e-23,"Pcna"
3.00922534951006e-27,0.165983510317549,0.163,0.072,9.71528404089322e-23,"Rara"
3.05170179079155e-27,-0.274976381606729,0.867,0.896,9.85241923157053e-23,"Pgam1"
3.1420536902791e-27,0.224331016930499,0.281,0.159,1.01441203390661e-22,"Slc16a1"
3.59210607270975e-27,-0.228520082788344,0.098,0.217,1.15971144557434e-22,"Chst2"
3.76193284458739e-27,0.249149108647179,0.849,0.771,1.21454001887504e-22,"Micos10"
4.00205806264053e-27,0.221226127165531,0.287,0.166,1.2920644455235e-22,"Tsen15"
5.41581331535412e-27,0.226399392363317,0.364,0.23,1.74849532886208e-22,"Dbnl"
5.43712765521923e-27,0.257304837841454,0.873,0.808,1.75537666348753e-22,"Cox7b"
5.67981859442765e-27,-0.308943427995183,0.545,0.635,1.83372943321097e-22,"Tmem245"
6.39370193409342e-27,-0.342949209079165,0.513,0.608,2.06420666942206e-22,"Cbx6"
6.57166084387313e-27,0.259287534463648,0.407,0.268,2.12166070344444e-22,"Gchfr"
7.67006782137277e-27,0.264889919179131,0.484,0.341,2.4762813961302e-22,"Rpf2"
8.01479408048064e-27,0.233292826273577,0.389,0.251,2.58757626888317e-22,"Gm14164"
8.38221091036889e-27,0.280470192073166,0.551,0.398,2.7061967924126e-22,"Hmgcs1"
8.45307403006663e-27,-0.232236871469783,0.934,0.945,2.72907495060701e-22,"Son"
8.88906379911382e-27,0.267900975922828,0.437,0.295,2.8698342475439e-22,"Pspc1"
1.04626283240283e-26,0.155564236666266,0.122,0.046,3.37785955441255e-22,"Fancl"
1.06877849366558e-26,-0.182948071868872,0.036,0.128,3.45055136679934e-22,"Tnfaip6"
1.10763081362628e-26,0.219296401930096,0.43,0.285,3.57598608179246e-22,"Epb41l4aos"
1.11894848375244e-26,0.206703978166053,0.308,0.182,3.61252517979476e-22,"Mettl26"
1.12545403783619e-26,0.22291199090277,0.922,0.901,3.63352836115413e-22,"Cct2"
1.19027845889671e-26,0.206663910320249,0.301,0.176,3.84281400454803e-22,"Psmg3"
1.23789956210631e-26,-0.302769540668237,0.423,0.537,3.99655873626024e-22,"Atp6v1a"
1.25812555969596e-26,0.274407503326699,0.603,0.461,4.06185836947842e-22,"Hnrnpl"
1.27488820797879e-26,-0.29297223866424,0.173,0.298,4.11597657945952e-22,"Tmem47"
1.38508234336682e-26,-0.24352284620403,0.075,0.182,4.47173834555977e-22,"Ndrg1"
1.3947749824061e-26,0.180592861857357,0.184,0.088,4.50303103069808e-22,"Trim16"
1.44064732015248e-26,0.190409788379405,0.251,0.138,4.65112987311229e-22,"Ppp1r35"
1.44169605660145e-26,0.395171130089112,0.344,0.217,4.6545157187378e-22,"Areg"
1.44994010904467e-26,-0.354851776385614,0.392,0.5,4.68113164205071e-22,"Dab2ip"
1.5467480593671e-26,-0.282592400054199,0.687,0.751,4.99367610966668e-22,"Pak2"
1.63785899027888e-26,0.19149727012213,0.963,0.945,5.28782775011536e-22,"Prdx1"
1.68218662383505e-26,-0.366481829666992,0.378,0.489,5.43093951505144e-22,"Nup50"
1.70152886321457e-26,0.266222875247171,0.801,0.718,5.49338593488823e-22,"Rbm8a"
1.72698963006393e-26,0.277333861470593,0.537,0.395,5.57558602066141e-22,"Ssbp1"
1.73437510957373e-26,-0.319126894780268,0.59,0.666,5.5994300412588e-22,"Bod1l"
1.78242949387876e-26,-0.264546271280669,0.614,0.704,5.75457362098758e-22,"Kpna4"
1.98094405555315e-26,-0.26880813029701,0.126,0.244,6.39547788335334e-22,"Rilpl1"
2.06659447502404e-26,-0.252247873196195,0.895,0.923,6.67200026261511e-22,"Atp5a1"
2.17063808414118e-26,0.166493108130057,0.168,0.076,7.0079050546498e-22,"Nrm"
2.17434188649886e-26,-0.278229188509312,0.73,0.777,7.01986278056156e-22,"Birc6"
2.19308841284225e-26,0.274078269438777,0.713,0.589,7.0803859408612e-22,"Selenow"
2.22370335885143e-26,-0.257850256777597,0.783,0.821,7.17922629405183e-22,"Nipbl"
2.23567995867291e-26,-0.322038839054312,0.226,0.35,7.21789274657548e-22,"Nceh1"
2.49829459317817e-26,-0.327604330713283,0.462,0.564,8.06574409407572e-22,"Zranb2"
2.69318593455066e-26,0.276947796348257,0.737,0.628,8.69495078969679e-22,"Pabpn1"
2.82555818174294e-26,-0.19745218173335,0.059,0.161,9.12231458975709e-22,"Gm11266"
3.06935932537239e-26,0.185079055179845,0.248,0.136,9.90942658196477e-22,"R3hdm4"
3.15471388766596e-26,0.585566704204962,0.359,0.245,1.01849937863295e-21,"Ptn"
3.18997650975248e-26,0.286733850840079,0.839,0.769,1.02988391617359e-21,"Ndufa12"
3.1916211832632e-26,-0.328265362745017,0.499,0.597,1.03041489901652e-21,"Idh3b"
3.26946002386935e-26,0.26451737684938,0.568,0.425,1.05554516870622e-21,"Wdr83os"
3.36109945649715e-26,0.16952506089025,0.194,0.094,1.0851309595301e-21,"AC154200.1"
3.40645425625069e-26,0.285771311280039,0.594,0.455,1.09977375663053e-21,"Msmo1"
3.44794070614281e-26,-0.328890228102912,0.551,0.64,1.1131676569782e-21,"Vps35"
3.48206237583989e-26,-0.298378702105173,0.22,0.347,1.12418383803991e-21,"Plekha3"
3.64374463116243e-26,-0.265650267031224,0.659,0.727,1.17638295417079e-21,"Ddx17"
4.33537419362696e-26,0.266926573207045,0.291,0.171,1.39967555841246e-21,"Abhd2"
4.52449899767011e-26,0.268310855670691,0.449,0.303,1.46073450139779e-21,"Smim14"
4.79181411567958e-26,0.253900589952066,0.509,0.363,1.54703718724715e-21,"Rpl9-ps6"
5.49721397813536e-26,0.244533737679566,0.882,0.824,1.774775532841e-21,"Rbx1"
5.85964429328664e-26,-0.303243749858075,0.221,0.349,1.89178616008759e-21,"Shroom2"
5.92796368333936e-26,-0.281250057476914,0.292,0.42,1.91384307516611e-21,"Ubtd1"
6.70154788102431e-26,0.240473349693584,0.531,0.383,2.1635947333887e-21,"Ap2b1"
6.79908770631662e-26,-0.307318721560488,0.3,0.43,2.19508546598432e-21,"Ddah2"
6.81351927337023e-26,0.148789743852319,0.178,0.084,2.19974469740758e-21,"Dtx3"
6.93620519550614e-26,-0.248261606869037,0.107,0.22,2.23935384736916e-21,"Greb1l"
7.53834247186709e-26,0.140593604447994,0.137,0.057,2.43375386704229e-21,"Mipep"
7.69596488836749e-26,-0.274839650954322,0.693,0.762,2.48464226420945e-21,"Psmd14"
7.70110562330335e-26,0.233019863201134,0.364,0.232,2.48630195048349e-21,"Ndufaf8"
7.75182048818132e-26,0.175365939754631,0.34,0.207,2.50267524460934e-21,"Snhg15"
7.7565541511038e-26,0.246709894431265,0.267,0.154,2.50420350768386e-21,"Zcchc24"
8.13471003549449e-26,-0.315434581799495,0.24,0.364,2.62629113495939e-21,"Tmem63b"
8.15393823540669e-26,-0.33389127380731,0.616,0.698,2.63249895930105e-21,"Spred1"
8.19562921676496e-26,0.213487907307597,0.932,0.893,2.64595889263257e-21,"Tagln2"
8.28251973644146e-26,-0.343181654219595,0.387,0.5,2.67401149691013e-21,"Tanc1"
9.71252039453518e-26,-0.330552649713447,0.47,0.573,3.13568720937568e-21,"Ptpn11"
1.02985946675689e-25,-0.425197505704853,0.267,0.388,3.32490128842462e-21,"Hmox1"
1.03458856503312e-25,-0.3242857786843,0.452,0.552,3.34016918220943e-21,"Tnfaip1"
1.09203985529057e-25,0.189577017884279,0.266,0.149,3.52565067280562e-21,"Ngdn"
1.14698182588407e-25,0.1288222813213,0.117,0.044,3.70303082486673e-21,"Dact3"
1.19310282708831e-25,0.26238019835494,0.806,0.741,3.85193247725461e-21,"Pa2g4"
1.25439582029089e-25,-0.159013029375565,0.029,0.114,4.04981690580913e-21,"Irx1"
1.26355644816288e-25,-0.304961027428789,0.488,0.593,4.07939199289387e-21,"Stt3b"
1.34075131992156e-25,-0.248854822283404,0.855,0.89,4.32861563636677e-21,"Sept7"
1.48512313339843e-25,0.239578836703969,0.387,0.254,4.79472003617684e-21,"Sf3a2"
1.48908501938721e-25,0.2954277892946,0.393,0.263,4.80751098509159e-21,"Xpo4"
1.55447163351862e-25,0.201214216617762,0.23,0.123,5.01861166881486e-21,"Haghl"
1.59096948331832e-25,-0.265490815314156,0.786,0.83,5.13644497689319e-21,"Dynlrb1"
1.62212272487028e-25,-0.460571695528332,0.299,0.413,5.23702321724369e-21,"Nusap1"
1.63906237753383e-25,-0.306216010080512,0.601,0.682,5.29171288586797e-21,"Hectd1"
1.73017192827317e-25,-0.323017781710947,0.423,0.532,5.58586007042994e-21,"Ergic2"
1.74349405400011e-25,0.150509154087488,0.209,0.106,5.62887055333937e-21,"Gnpnat1"
1.83654547685878e-25,0.219718437027039,0.195,0.098,5.92928707203856e-21,"Tst"
1.88157332169083e-25,-0.304009590089892,0.237,0.361,6.07465946907883e-21,"Rtf2"
1.92296307108278e-25,-0.328740539032159,0.134,0.257,6.20828627499077e-21,"Cemip"
1.95361703708198e-25,0.290331857885862,0.659,0.536,6.30725260421917e-21,"Mrpl54"
2.04988412750992e-25,0.251483074459825,0.419,0.286,6.61805090566577e-21,"Acaa2"
2.16639354623396e-25,-0.326313257630241,0.363,0.475,6.99420156401633e-21,"Nucb1"
2.22231618735719e-25,-0.239902602104142,0.073,0.175,7.17474781088269e-21,"Rin2"
2.30834214961502e-25,-0.339358071213927,0.332,0.453,7.4524826300321e-21,"Ddr1"
2.43378592953044e-25,0.275807574347528,0.791,0.682,7.85747787348904e-21,"Arhgdia"
2.52449073243674e-25,0.274206149887591,0.536,0.392,8.150318329672e-21,"Syne2"
2.56467949655832e-25,-0.328181125772556,0.278,0.406,8.28006775463853e-21,"Vamp5"
2.67958502748944e-25,0.208775337186023,0.252,0.14,8.65104026124966e-21,"Bcat1"
2.68539378741745e-25,-0.320642485038849,0.495,0.592,8.66979384267724e-21,"Wdr1"
2.71408743121799e-25,-0.303916885853403,0.617,0.698,8.76243127168729e-21,"Etf1"
2.83298222435174e-25,0.28161950381764,0.301,0.182,9.14628311131961e-21,"Kdm5b"
2.88845787905907e-25,-0.298541398608225,0.613,0.686,9.32538626254222e-21,"Timm17a"
2.9805483670922e-25,-0.309765980210123,0.344,0.465,9.62270040315718e-21,"Arid4a"
3.19592071387793e-25,-0.180856219698216,0.992,0.997,1.03180300247549e-20,"Hsp90ab1"
3.26854515840165e-25,0.312504067802159,0.621,0.499,1.05524980438997e-20,"Ier2"
3.30585284526652e-25,0.249523213827123,0.295,0.176,1.0672945910943e-20,"Btbd3"
3.30804499085193e-25,0.110495885447469,0.992,0.998,1.06800232529655e-20,"Rpl6"
3.52326206844449e-25,0.282313322574029,0.718,0.603,1.1374851587973e-20,"Snx3"
3.69549107418228e-25,0.152331736627163,0.196,0.097,1.19308929329975e-20,"Nme4"
3.91388610201532e-25,-0.315943742213384,0.316,0.44,1.26359812803565e-20,"Dnajc5"
4.02150549672009e-25,0.238933920560648,0.339,0.215,1.29834304961608e-20,"Acat2"
4.22046540479321e-25,-0.37065408821731,0.403,0.528,1.36257725593749e-20,"Serpine1"
4.3952897477465e-25,0.260096396473254,0.48,0.348,1.41901929505996e-20,"Dbndd2"
4.48702712081452e-25,0.175957876460325,0.153,0.068,1.44863670595497e-20,"Ndst3"
4.76219208030679e-25,-0.321625092775905,0.326,0.445,1.53747371312705e-20,"Psmd5"
4.77063467548945e-25,0.303222116420721,0.475,0.337,1.54019940498177e-20,"Zfc3h1"
5.4530786308402e-25,0.250943037902005,0.459,0.32,1.76052643596676e-20,"Mgat4b"
5.47264803715313e-25,-0.264924489378564,0.181,0.31,1.76684441879489e-20,"Plxna2"
5.587202519202e-25,-0.307243287662001,0.573,0.658,1.80382833332436e-20,"Rbms3"
5.96305051295459e-25,0.276151620083703,0.365,0.237,1.92517085810739e-20,"Sh3pxd2a"
6.110121444871e-25,0.224896815641192,0.388,0.256,1.9726527084766e-20,"Magohb"
6.46675448296714e-25,0.336717662273847,0.581,0.449,2.08779168482594e-20,"Zswim6"
6.61610180793417e-25,0.246628828940593,0.886,0.874,2.13600846869155e-20,"Ptges3"
6.75543144747083e-25,-0.27396003898553,0.17,0.29,2.18099104281596e-20,"Rbm18"
7.35511102944819e-25,0.292894209682362,0.547,0.411,2.37459759585735e-20,"Mrps24"
7.47415694163321e-25,-0.304962194752119,0.481,0.587,2.41303156860628e-20,"Rbm17"
8.55298069832998e-25,0.188165057828487,0.187,0.092,2.76132981845584e-20,"Arntl"
8.56779075271588e-25,-0.29708185411598,0.5,0.6,2.76611124451432e-20,"Card19"
8.61066449364652e-25,0.194692796929354,0.25,0.141,2.77995303177378e-20,"Mzt1"
9.28388427652727e-25,0.260937097882884,0.49,0.347,2.99730203867683e-20,"Htra2"
1.03500200549387e-24,0.186228202074464,0.228,0.123,3.34150397473697e-20,"Gyg"
1.10448634900705e-24,0.210930660534387,0.377,0.246,3.56583417776925e-20,"Suclg2"
1.1293636353741e-24,-0.266595808539533,0.328,0.452,3.64615049680528e-20,"Rapgef1"
1.24962930978848e-24,0.16789487500115,0.159,0.073,4.03442822665212e-20,"Appl2"
1.35627410349205e-24,0.229107598975906,0.293,0.176,4.37873094312408e-20,"Sec14l1"
1.45140086697628e-24,-0.326044063037845,0.63,0.696,4.68584769903291e-20,"Rad21"
1.58967537269934e-24,-0.277273440735311,0.265,0.387,5.13226694075982e-20,"Phldb1"
1.59697113665455e-24,0.215508777540754,0.385,0.25,5.15582131468923e-20,"Mtln"
1.60210103798588e-24,-0.172273949247842,0.029,0.111,5.17238320113742e-20,"Npnt"
1.65153351893713e-24,0.29243079111216,0.608,0.482,5.33197596588852e-20,"Cops9"
1.6528002093542e-24,0.300416057932535,0.678,0.577,5.33606547590003e-20,"Supt16"
1.7604332473966e-24,-0.327879051701229,0.293,0.412,5.68355873921993e-20,"Dab2"
1.79779320352239e-24,-0.185523388032689,0.05,0.143,5.80417535757204e-20,"Ddx58"
1.88626367939986e-24,-0.243788188325866,0.145,0.261,6.08980228894245e-20,"Sall3"
1.94916356696284e-24,-0.323177810675911,0.448,0.549,6.29287457593953e-20,"Itga3"
1.95176666301389e-24,0.214237964678705,0.284,0.167,6.30127867154034e-20,"Limk2"
1.95825457794467e-24,0.1393371653612,0.982,0.987,6.32222490489436e-20,"Pde4d"
2.06421856860069e-24,-0.341338277631105,0.488,0.575,6.66432964872734e-20,"Usp1"
2.37348279909521e-24,-0.227506846097654,0.08,0.181,7.66278921687888e-20,"Tanc2"
2.3869677486077e-24,-0.323268336377292,0.235,0.355,7.70632537637996e-20,"Cachd1"
2.41438530209232e-24,-0.340132247980816,0.516,0.596,7.79484294780504e-20,"Irs2"
2.45272687622004e-24,-0.256891410121508,0.854,0.886,7.9186287198764e-20,"Gpx1"
2.5002611064776e-24,0.232592332524853,0.497,0.355,8.07209298226293e-20,"Commd1"
2.66292542532555e-24,-0.293575182064479,0.373,0.491,8.59725473566355e-20,"Dctn1"
2.78873996374142e-24,-0.207839477879975,0.072,0.171,9.00344697293918e-20,"Miga2"
3.03872067406786e-24,-0.307010674739546,0.689,0.75,9.81050969622808e-20,"Caprin1"
3.06265771196266e-24,-0.166318987801834,0.032,0.115,9.88779042307146e-20,"Cgas"
3.21838529998763e-24,-0.328098747978591,0.432,0.532,1.03905569410101e-19,"Maoa"
3.33723223210119e-24,0.219605013019808,0.146,0.065,1.07742542613387e-19,"Tenm4"
3.47030129696386e-24,-0.24348025766083,0.893,0.927,1.12038677372478e-19,"Psma7"
3.77337310772062e-24,0.281115370858457,0.741,0.651,1.2182335078276e-19,"Nhp2"
3.93844604580274e-24,-0.31982324756419,0.331,0.443,1.27152730588741e-19,"Tfrc"
4.00580022573816e-24,0.156041192818725,0.223,0.119,1.29327260287956e-19,"Rufy1"
4.44233792963109e-24,-0.307860350436839,0.255,0.379,1.4342088005814e-19,"Trerf1"
5.23103894575979e-24,-0.242254254698577,0.096,0.201,1.68884092363855e-19,"Vav2"
5.29526880826496e-24,-0.28837883047878,0.284,0.405,1.70957753474834e-19,"Cenpb"
5.66306854584967e-24,-0.260410229457652,0.824,0.868,1.82832168002757e-19,"Arpc2"
6.04541535957393e-24,0.194194832747768,0.906,0.868,1.95176234883844e-19,"Cox6b1"
6.05290027665202e-24,-0.306813041318104,0.622,0.692,1.9541788543171e-19,"Tmed2"
6.05549464968917e-24,0.305225179674428,0.69,0.584,1.95501644765215e-19,"Gm8797"
6.43189249509594e-24,0.265736110880263,0.471,0.337,2.07653649204173e-19,"Babam2"
6.50185064270144e-24,0.413232452281242,0.751,0.64,2.09912247999616e-19,"Neat1"
7.89173318735489e-24,0.259638645442867,0.782,0.699,2.54784605953753e-19,"G3bp1"
8.66457155294558e-24,-0.306925440177595,0.231,0.347,2.79735692586848e-19,"Nup35"
8.6699715734678e-24,0.227808849061182,0.41,0.275,2.79910032249408e-19,"Ptrh2"
8.85188368449609e-24,-0.269820137225062,0.589,0.676,2.85783064753956e-19,"Ano6"
8.95113590852355e-24,0.284225658721281,0.747,0.623,2.88987422806683e-19,"Ube2b"
9.43900952022103e-24,-0.266594864848012,0.215,0.338,3.04738422360336e-19,"Gpr107"
9.69620033329732e-24,-0.276279232562356,0.939,0.959,3.13041827760504e-19,"Ubc"
9.8278356764292e-24,0.257008988348358,0.468,0.34,3.17291674813517e-19,"Zc3h13"
1.03990679181128e-23,-0.328386857579808,0.486,0.566,3.35733907736273e-19,"Ergic3"
1.08348689226269e-23,0.117591320681247,0.11,0.041,3.49803743167008e-19,"Hps1"
1.09804603277452e-23,0.250848902947729,0.521,0.385,3.54504161681254e-19,"Hdac2"
1.11252971013944e-23,0.147889406521035,0.18,0.088,3.5918021691852e-19,"Ago1"
1.13919135673441e-23,0.177455302794208,0.233,0.128,3.67787929521704e-19,"Clip4"
1.16332759335068e-23,-0.26428503187038,0.099,0.203,3.75580313513268e-19,"Ppt2"
1.18188718678932e-23,-0.240963050975386,0.112,0.22,3.81572278254932e-19,"Hist3h2a"
1.18746739449197e-23,0.163484789724736,0.964,0.959,3.83373848311732e-19,"Cox6c"
1.23375458183288e-23,0.149006904024384,0.172,0.083,3.98317666744747e-19,"Trappc6a"
1.34052851554399e-23,0.226875020704543,0.47,0.337,4.32789631243377e-19,"Cast"
1.41161752373048e-23,-0.341935934496579,0.46,0.557,4.55740717536387e-19,"Ccnt1"
1.46408572732951e-23,0.255744084097576,0.526,0.39,4.72680077068334e-19,"Nudcd2"
1.59356704035039e-23,-0.275588874809985,0.831,0.875,5.14483118977124e-19,"Cct6a"
1.5963493661241e-23,-0.307403842842649,0.382,0.497,5.15381392853166e-19,"Lrrfip2"
1.63516825490803e-23,-0.22858362846336,0.061,0.154,5.27914071097057e-19,"Kif26b"
1.70580374159558e-23,-0.316716244995293,0.418,0.52,5.50718737974132e-19,"Mlec"
2.2081870470529e-23,-0.345255287783862,0.402,0.508,7.12913188141029e-19,"Rrm2"
2.34489647541781e-23,0.179666956140541,0.234,0.13,7.5704982708864e-19,"Echdc1"
2.34940489839177e-23,0.171185979786239,0.176,0.087,7.58505371445784e-19,"Bphl"
2.38133612458761e-23,-0.32030916880193,0.446,0.553,7.68814367823109e-19,"Pbx3"
2.4256742079587e-23,-0.225935109063692,0.096,0.199,7.83128918039467e-19,"Pard6g"
2.44795122377551e-23,-0.324705383629859,0.902,0.933,7.90321052595922e-19,"Camk1d"
2.56832715034994e-23,-0.190675900892292,0.044,0.131,8.29184420490477e-19,"Gm19426"
2.5847176331552e-23,0.101702674652134,0.102,0.037,8.34476087864155e-19,"Plekhb2"
2.69551558299472e-23,-0.294893220443739,0.566,0.649,8.70247205969847e-19,"Pura"
2.83551293242615e-23,0.159790459755035,0.125,0.052,9.15445350233781e-19,"Aldh1l2"
2.98312371286541e-23,0.137091578165296,0.147,0.066,9.63101490698596e-19,"Rcbtb1"
3.09831498453302e-23,0.158971627998679,0.127,0.054,1.00029099275648e-18,"Mkx"
3.38890522027725e-23,-0.317899603055374,0.325,0.434,1.09410805036651e-18,"2900097C17Rik"
3.47705402914952e-23,0.265442101531693,0.572,0.443,1.12256689331092e-18,"Hnrnpa0"
3.61347052558177e-23,0.136108971893782,0.108,0.041,1.16660895918408e-18,"Macrod1"
3.78097195964476e-23,-0.24421733979607,0.123,0.231,1.22068679717131e-18,"Add3"
3.83285767030095e-23,-0.304901950198769,0.45,0.556,1.23743809885666e-18,"Asap2"
3.93167210254422e-23,-0.231138698010108,0.136,0.251,1.2693403383064e-18,"Dnmt3a"
4.23824601071632e-23,-0.323101072667249,0.615,0.669,1.36831772455976e-18,"Dync1h1"
4.43677069726054e-23,0.268359515097658,0.554,0.409,1.43241141961057e-18,"Tmem171"
4.63116773245048e-23,0.158710282432499,0.175,0.087,1.49517250242164e-18,"Plaat3"
