"SYMBOL","log2FC_Male","pvalue_Male","padj_Male","log2FC_Female","pvalue_Female","padj_Female"
NA,0.4018405474168,0.921159908649929,NA,-0.319231336646592,0.11360425902379,0.324903557752466
NA,0.4018405474168,0.921159908649929,NA,0,1,NA
NA,0.4018405474168,0.921159908649929,NA,-0.182349498233579,0.262253786369872,0.528440485691439
NA,0.4018405474168,0.921159908649929,NA,-0.000486381239340322,0.998297349910219,0.999734722227359
NA,0.4018405474168,0.921159908649929,NA,0.0490736202284275,0.986401338414678,NA
NA,0.4018405474168,0.921159908649929,NA,0.0205821489071298,0.970418663773711,0.989688073423123
NA,0.4018405474168,0.921159908649929,NA,1.93436835452407,0.616221718730815,NA
NA,0.4018405474168,0.921159908649929,NA,0.0380127037537157,0.987877526666699,NA
NA,0.4018405474168,0.921159908649929,NA,0.0177939570650663,0.980645533658441,NA
NA,0.4018405474168,0.921159908649929,NA,-0.606862059193227,0.44535475689597,NA
NA,0.4018405474168,0.921159908649929,NA,-0.244488396360171,0.0919236768514971,0.285052597716261
NA,0.4018405474168,0.921159908649929,NA,0.707501433967375,0.238401562998781,0.502023166678111
NA,0.4018405474168,0.921159908649929,NA,0.176910599657468,0.725969852170845,0.88093878613178
NA,0.4018405474168,0.921159908649929,NA,0.194566058159481,0.246629105497762,0.511083109416061
NA,0.4018405474168,0.921159908649929,NA,1.05962298787285,0.706318691770377,NA
NA,0.4018405474168,0.921159908649929,NA,0.529969673349323,0.862937124245716,NA
NA,0.4018405474168,0.921159908649929,NA,0.0490736331861827,0.985946380572118,NA
NA,0.4018405474168,0.921159908649929,NA,1.47520645245742,0.216138936892793,NA
NA,0.4018405474168,0.921159908649929,NA,0,1,NA
NA,0.4018405474168,0.921159908649929,NA,0.529971460468254,0.746135285186061,NA
NA,0.4018405474168,0.921159908649929,NA,-1.9546700358014,0.0571090706673778,NA
NA,0.4018405474168,0.921159908649929,NA,2.05094308091295,0.43894011479533,NA
NA,0.4018405474168,0.921159908649929,NA,0.940192120279675,0.52859656486656,NA
NA,0.4018405474168,0.921159908649929,NA,0,1,NA
NA,0.4018405474168,0.921159908649929,NA,-0.415582795532543,0.488467930681758,0.731850531601719
NA,0.4018405474168,0.921159908649929,NA,-0.203037494690313,0.764493402004318,0.898109897053573
NA,0.4018405474168,0.921159908649929,NA,-0.748137038524437,0.641001439089534,NA
NA,0.4018405474168,0.921159908649929,NA,2.01327415179131,0.681604206096459,NA
NA,0.4018405474168,0.921159908649929,NA,0.0490732278206536,0.992054250907269,NA
NA,0.4018405474168,0.921159908649929,NA,1.53107101710745,0.461194460677582,NA
NA,0.4018405474168,0.921159908649929,NA,0.529971198251939,0.782037498869669,NA
NA,0.4018405474168,0.921159908649929,NA,-0.503489691171649,0.850132416646895,NA
NA,0.4018405474168,0.921159908649929,NA,-0.0278424297434292,0.978232762463863,NA
NA,0.4018405474168,0.921159908649929,NA,0.987980590900979,0.551573088181815,NA
NA,0.4018405474168,0.921159908649929,NA,0.0539516798633957,0.98011061236521,NA
NA,0.4018405474168,0.921159908649929,NA,0.618675943895104,0.689135246700075,NA
NA,0.4018405474168,0.921159908649929,NA,1.01085824440788,0.837463761984184,NA
NA,0.4018405474168,0.921159908649929,NA,0.529969431713326,0.86906572175896,NA
NA,0.4018405474168,0.921159908649929,NA,0.0490734399558339,0.990098447076217,NA
NA,0.4018405474168,0.921159908649929,NA,-0.976417953351117,0.607115015222685,NA
NA,0.4018405474168,0.921159908649929,NA,0.509395744257203,0.149224944399946,0.382902075768723
NA,0.4018405474168,0.921159908649929,NA,1.00214843281619,0.147978031084453,0.381691054029925
NA,0.4018405474168,0.921159908649929,NA,1.01085824440788,0.837463761984184,NA
NA,0.4018405474168,0.921159908649929,NA,-0.135829739024379,0.0430061565176762,0.174563952854447
NA,0.4018405474168,0.921159908649929,NA,-0.154440995182223,0.00113888839591119,0.0119487279443247
NA,0.4018405474168,0.921159908649929,NA,0.0490735378051692,0.988528231239879,NA
NA,0.4018405474168,0.921159908649929,NA,0.417042839846875,0.482470452716792,0.728294476308355
NA,0.4018405474168,0.921159908649929,NA,0,1,NA
NA,0.4018405474168,0.921159908649929,NA,0.298192081615962,0.529425302425963,0.760224613549031
NA,0.4018405474168,0.921159908649929,NA,0.0709068123569509,0.953397254731776,NA
NA,0.4018405474168,0.921159908649929,NA,-1.16748461080428,0.379202994038897,NA
NA,0.4018405474168,0.921159908649929,NA,0,1,NA
NA,0.4018405474168,0.921159908649929,NA,0,1,NA
NA,0.4018405474168,0.921159908649929,NA,0.199032757109125,0.788622394824434,NA
NA,0.4018405474168,0.921159908649929,NA,-0.0282546030822638,0.967906939227991,NA
NA,0.4018405474168,0.921159908649929,NA,0.553252408719387,0.712724238251822,NA
NA,0.4018405474168,0.921159908649929,NA,-0.864128739832022,0.720806445157526,NA
NA,0.4018405474168,0.921159908649929,NA,0.885189539410121,0.425909452734754,NA
NA,0.4018405474168,0.921159908649929,NA,0.529968245840483,0.890471837809069,NA
NA,0.4018405474168,0.921159908649929,NA,0,1,NA
NA,0.4018405474168,0.921159908649929,NA,0.176316457743575,0.0130002143528813,0.0762368306917233
NA,0.4018405474168,0.921159908649929,NA,-0.247935651477909,0.85701352086492,NA
NA,0.4018405474168,0.921159908649929,NA,0,1,NA
NA,0.4018405474168,0.921159908649929,NA,-0.42781492902796,0.809868240718246,NA
NA,0.4018405474168,0.921159908649929,NA,0.049073227820653,0.992054250907269,NA
NA,0.4018405474168,0.921159908649929,NA,0.304005350275653,0.793818683135779,NA
NA,0.4018405474168,0.921159908649929,NA,0.0547743826891303,0.985388907285593,NA
NA,0.4018405474168,0.921159908649929,NA,0.529971008497871,0.800213308763622,NA
NA,0.4018405474168,0.921159908649929,NA,1.76597999071124,0.717694371330157,NA
NA,0.4018405474168,0.921159908649929,NA,0.659562410642711,0.00639052794897921,0.0447639825051719
NA,0.4018405474168,0.921159908649929,NA,1.88434890731441,0.646533926198666,NA
NA,0.4018405474168,0.921159908649929,NA,0.0550505083933412,0.987840213254795,NA
NA,0.4018405474168,0.921159908649929,NA,0.0679276144093787,0.953561095046495,NA
NA,0.4018405474168,0.921159908649929,NA,2.10514424728405,0.484732038092604,NA
NA,0.4018405474168,0.921159908649929,NA,0.610465395499335,0.583993183528571,NA
NA,0.4018405474168,0.921159908649929,NA,1.01086876242257,0.587497703574275,NA
NA,0.4018405474168,0.921159908649929,NA,0.0490732278206536,0.992054250907269,NA
NA,0.4018405474168,0.921159908649929,NA,1.25621613638903,0.683203790127872,NA
NA,0.4018405474168,0.921159908649929,NA,1.10649310087267,0.0342487022447727,0.150953070305221
NA,0.4018405474168,0.921159908649929,NA,0,1,NA
NA,0.4018405474168,0.921159908649929,NA,0,1,NA
NA,0.4018405474168,0.921159908649929,NA,-0.706356264499077,0.598514181419959,NA
NA,0.4018405474168,0.921159908649929,NA,0,1,NA
NA,0.4018405474168,0.921159908649929,NA,1.45959702864156,0.610051139938715,NA
NA,0.4018405474168,0.921159908649929,NA,0.049073227820653,0.992054250907269,NA
NA,0.4018405474168,0.921159908649929,NA,1.01085824440788,0.837463761984184,NA
NA,0.4018405474168,0.921159908649929,NA,-0.873853515500714,0.253754810067423,NA
NA,0.4018405474168,0.921159908649929,NA,0.239872393333313,0.54301653890418,0.770252634109722
NA,0.4018405474168,0.921159908649929,NA,0.0490735704119529,0.987812045483984,NA
NA,0.4018405474168,0.921159908649929,NA,-0.539798975840556,0.838442949115931,NA
NA,0.4018405474168,0.921159908649929,NA,1.58530546021655,0.40254776759382,NA
NA,0.4018405474168,0.921159908649929,NA,0.227767389281001,0.84366867397439,NA
NA,0.4018405474168,0.921159908649929,NA,0.529969463078705,0.868316378522618,NA
NA,0.4018405474168,0.921159908649929,NA,0.311054686051414,0.451628208396976,0.703656863366167
NA,0.4018405474168,0.921159908649929,NA,-0.439880105777487,0.895024307041877,NA
NA,0.401840465228099,0.922117192776296,NA,2.823918738833,0.0226456646758306,NA
NA,0.401840465228099,0.922117192776296,NA,0,1,NA
NA,0.401840465228099,0.922117192776296,NA,-0.835504344336853,0.144191509147287,0.376528357808641
NA,0.401840465228099,0.922117192776296,NA,1.45611543268019,0.309489715811841,NA
NA,0.401840465228099,0.922117192776296,NA,-0.10302314806747,0.919116381359886,NA
NA,0.401840465228099,0.922117192776296,NA,0,1,NA
NA,0.401840465228099,0.922117192776296,NA,0.6350713020528,0.371059901675219,NA
NA,0.401840465228099,0.922117192776296,NA,0.148119807531612,0.358653102198266,0.624921055171278
NA,0.401840465228099,0.922117192776296,NA,-0.0811059913821964,0.957665259860548,NA
NA,0.401840465228099,0.922117192776296,NA,0,1,NA
NA,0.401840465228099,0.922117192776296,NA,-0.861027905047372,0.788112917452069,NA
NA,0.401840465228099,0.922117192776296,NA,1.01086661421598,0.71604093491386,NA
NA,0.401840465228099,0.922117192776296,NA,0.513847605229397,0.802419806576173,NA
NA,0.401840465228099,0.922117192776296,NA,0.978745249412679,0.731053672360514,NA
NA,0.401840465228099,0.922117192776296,NA,0.149010352795783,0.733989938891057,0.884175718176111
NA,0.401840465228099,0.922117192776296,NA,-0.536847569282948,0.382799686113906,0.648042007850095
NA,0.401840465228099,0.922117192776296,NA,0.529968868143392,0.880668221779724,NA
NA,0.401840465228099,0.922117192776296,NA,-1.05247671531799,0.352167797861443,NA
NA,0.401840465228099,0.922117192776296,NA,0.529971309778248,0.768726363859223,NA
NA,0.401840465228099,0.922117192776296,NA,0.860396683989818,0.61828048778096,NA
NA,0.401840465228099,0.922117192776296,NA,0,1,NA
NA,0.401840465228099,0.922117192776296,NA,-0.68982908031884,0.654871863207749,NA
NA,0.401840465228099,0.922117192776296,NA,1.01085824440788,0.837463761984184,NA
NA,0.401840465228099,0.922117192776296,NA,0.0490735330969065,0.988621557101007,NA
NA,0.401840465228099,0.922117192776296,NA,0.827429490440124,0.461903140750888,NA
NA,0.401840465228099,0.922117192776296,NA,0.529971024574038,0.798846767269287,NA
NA,0.401840465228099,0.922117192776296,NA,-0.227225335349569,0.860132084105202,NA
NA,0.401840465228099,0.922117192776296,NA,0,1,NA
NA,0.401840465228099,0.922117192776296,NA,-0.160461814206845,0.782999144659176,0.907131284190682
NA,0.401840465228099,0.922117192776296,NA,-0.501863153985084,0.81118735015749,NA
NA,0.401840465228099,0.922117192776296,NA,0.0490736375210069,0.985783675476929,NA
NA,0.401840465228099,0.922117192776296,NA,0,1,NA
NA,0.401840465228099,0.922117192776296,NA,1.01085824440788,0.837463761984184,NA
NA,0.401840465228099,0.922117192776296,NA,0.0283495856916713,0.986418110017545,NA
NA,0.401840465228099,0.922117192776296,NA,1.01293641115798,0.136026536092389,NA
NA,0.401840465228099,0.922117192776296,NA,0.160249829372746,0.868995812061736,NA
NA,0.401840465228099,0.922117192776296,NA,0.420175575325784,0.306731116628239,0.574677344796751
NA,0.401840465228099,0.922117192776296,NA,1.05801770777403,0.463497177623623,NA
NA,0.401840465228099,0.922117192776296,NA,0,1,NA
NA,0.401840465228099,0.922117192776296,NA,0,1,NA
NA,0.401840465228099,0.922117192776296,NA,0.848858423852192,0.602841010337581,NA
NA,0.401840465228099,0.922117192776296,NA,-0.438479181072805,0.849696831638194,NA
NA,0.401840465228099,0.922117192776296,NA,2.2857768292539,0.0524441281800061,NA
NA,0.401840465228099,0.922117192776296,NA,0.412277183753289,0.702745213828538,NA
NA,0.401840465228099,0.922117192776296,NA,0,1,NA
NA,0.401840465228099,0.922117192776296,NA,0.66637393164931,0.449058797179964,NA
NA,0.401840465228099,0.922117192776296,NA,-0.447565124399512,0.513784828701284,0.750040816532364
NA,0.401840465228099,0.922117192776296,NA,-0.117395547097595,0.831740622973106,0.931473870622657
NA,0.401840465228099,0.922117192776296,NA,1.53096205199924,0.460058018494015,NA
NA,0.401840465228099,0.922117192776296,NA,0.540070267156683,0.782145477218087,NA
NA,0.401840465228099,0.922117192776296,NA,-0.0630239340459745,0.586909546935448,0.799137784526243
NA,0.401840465228099,0.922117192776296,NA,-0.425673046742147,0.920674995245067,NA
NA,0.401840465228099,0.922117192776296,NA,0.049073227820653,0.992054250907269,NA
NA,0.401840465228099,0.922117192776296,NA,0.0436535158606742,0.87364604700907,0.949884216996344
NA,0.401840465228099,0.922117192776296,NA,0.0490732278206536,0.992054250907269,NA
NA,0.401840465228099,0.922117192776296,NA,-0.0832255038080902,0.925342316435534,NA
NA,0.401840465228099,0.922117192776296,NA,-0.436669836774426,0.730745628914425,NA
NA,0.401840465228099,0.922117192776296,NA,0.614676502106502,0.599913564022401,NA
NA,0.401840465228099,0.922117192776296,NA,0,1,NA
NA,0.401840465228099,0.922117192776296,NA,-0.550741272954479,0.561699824922589,NA
NA,0.401840465228099,0.922117192776296,NA,-0.883400155499107,0.372813233007555,NA
NA,0.401840465228099,0.922117192776296,NA,0.318334767824145,0.691226312517446,0.860141014439726
NA,0.401840465228099,0.922117192776296,NA,0,1,NA
NA,0.401840465228099,0.922117192776296,NA,1.11914774189176,0.380952879325178,NA
NA,0.401840465228099,0.922117192776296,NA,0,1,NA
NA,0.401840465228099,0.922117192776296,NA,1.01085945382307,0.82894073737584,NA
NA,0.401840465228099,0.922117192776296,NA,1.64713647544458,0.168058420404941,NA
NA,0.401840465228099,0.922117192776296,NA,1.01086829108495,0.630064603846413,NA
NA,0.401840465228099,0.922117192776296,NA,0,1,NA
NA,0.401840465228099,0.922117192776296,NA,-0.43784025127443,0.8328516068358,NA
NA,0.401840465228099,0.922117192776296,NA,0.516236176231776,0.00500875089104092,0.0370804341494048
NA,0.401840465228099,0.922117192776296,NA,0.0490732278206536,0.992054250907269,NA
NA,0.401840465228099,0.922117192776296,NA,0.219637751000134,0.751162999923144,0.892456210546856
NA,0.401840465228099,0.922117192776296,NA,0.0490737157152425,0.98133144987402,NA
NA,0.401840465228099,0.922117192776296,NA,-0.296872237974539,0.819478946326603,NA
NA,0.401840465228099,0.922117192776296,NA,1.30573744351591,0.17025382499261,NA
NA,0.401840465228099,0.922117192776296,NA,0.0219311695293947,0.943790669286756,0.980180566221437
NA,0.401840465228099,0.922117192776296,NA,-1.65197976513275,0.36696368326013,NA
NA,0.401840465228099,0.922117192776296,NA,0.229207440883146,0.5111534415524,0.749034646235797
NA,0.401840465228099,0.922117192776296,NA,0,1,NA
NA,0.401840465228099,0.922117192776296,NA,1.50982699679182,0.61705479157963,NA
NA,0.401840465228099,0.922117192776296,NA,1.01086219021448,0.803328021891331,NA
NA,0.401840465228099,0.922117192776296,NA,0,1,NA
NA,0.401840465228099,0.922117192776296,NA,0.752328651640402,0.315851504973503,NA
NA,0.401840465228099,0.922117192776296,NA,0.0313349800259961,0.965373928801957,0.987569605522968
NA,0.401840465228099,0.922117192776296,NA,-0.425566829034653,0.931173703752308,NA
NA,0.401840465228099,0.922117192776296,NA,1.37449778076584,0.400998475035926,NA
NA,0.401840465228099,0.922117192776296,NA,0.0444205407764375,0.979562254251976,NA
NA,0.401840465228099,0.922117192776296,NA,2.09097083618133,0.28756370839881,NA
NA,0.401840465228099,0.922117192776296,NA,0.184992005840068,0.187800773904994,0.437720550099083
NA,0.401840465228099,0.922117192776296,NA,0.125124672343261,0.302461133742576,0.569838641265614
NA,0.401840465228099,0.922117192776296,NA,-0.425663130086574,0.92159707477719,NA
NA,0.401840465228099,0.922117192776296,NA,-0.936552444428885,0.502677593315397,NA
NA,0.401840465228099,0.922117192776296,NA,0.529965736114266,0.914353699005806,NA
NA,0.401840465228099,0.922117192776296,NA,0.0490733834604953,0.990755655640976,NA
NA,0.401840465228099,0.922117192776296,NA,0.158079046247944,0.915126771856689,NA
NA,0.401840465228099,0.922117192776296,NA,0.235559065267892,0.75109034964758,0.892456210546856
NA,0.401840465228099,0.922117192776296,NA,0.0490733976477066,0.990602983612375,NA
NA,0.401840465228099,0.922117192776296,NA,1.45739663543369,0.721808771849077,NA
NA,0.401840465228099,0.922117192776296,NA,0.0490737175455475,0.981171127566069,NA
NA,0.401840465228099,0.922117192776296,NA,1.01085824440788,0.837463761984184,NA
NA,0.401840465228099,0.922117192776296,NA,0.049073227820653,0.992054250907269,NA
NA,0.401840465228099,0.922117192776296,NA,0,1,NA
NA,0.401840465228099,0.922117192776296,NA,-0.792830208847714,0.693880902923741,NA
NA,0.401840465228099,0.922117192776296,NA,0.049073594371432,0.987191056371242,NA
NA,0.401840465228099,0.922117192776296,NA,0,1,NA
NA,0.401840465228099,0.922117192776296,NA,1.01086218563481,0.803380972523022,NA
NA,0.401840465228099,0.922117192776296,NA,-0.861389225646622,0.409423148598288,NA
NA,0.401840465228099,0.922117192776296,NA,1.09479173969679,0.0460155554252019,0.183256290787331
NA,0.401840465228099,0.922117192776296,NA,0.0780704166978855,0.884964760968709,0.954806089668658
NA,0.401840465228099,0.922117192776296,NA,0,1,NA
NA,0.401840465228099,0.922117192776296,NA,1.01085824440788,0.837463761984184,NA
NA,0.401840465228099,0.922117192776296,NA,1.01085824440788,0.837463761984184,NA
NA,0.401840465228099,0.922117192776296,NA,1.01086814519652,0.640791924700703,NA
NA,0.401840465228099,0.922117192776296,NA,0.529970373224129,0.838751454221611,NA
NA,0.401840465228099,0.922117192776296,NA,-0.440303544889868,0.913086056444978,NA
NA,0.401840465228099,0.922117192776296,NA,-1.41529381399139,0.18871961294421,0.438910445210925
NA,0.401840465228099,0.922117192776296,NA,-0.226203591226377,0.327060449366834,0.59531446325638
NA,0.401840465228099,0.922117192776296,NA,0,1,NA
NA,0.401840465228099,0.922117192776296,NA,0.117610173943291,0.482217401478029,0.728276586907194
NA,0.401840465228099,0.922117192776296,NA,-1.24499612011456,0.177763438663915,NA
NA,0.401840465228099,0.922117192776296,NA,-0.207468745397299,0.288267088515848,0.557308219723902
NA,0.401840465228099,0.922117192776296,NA,-0.47257463053405,0.532365249831273,NA
NA,0.401840465228099,0.922117192776296,NA,1.54811609429402,0.753268265077652,NA
NA,0.401840465228099,0.922117192776296,NA,0.499436242297376,0.696189654483999,NA
NA,0.401840465228099,0.922117192776296,NA,-0.205962524295825,0.817349448954139,NA
NA,0.401840465228099,0.922117192776296,NA,0.0490735285554808,0.988709451505711,NA
NA,0.401840465228099,0.922117192776296,NA,-0.672527922838394,0.736188845506235,NA
NA,0.401840465228099,0.922117192776296,NA,1.01085928815597,0.83018788562455,NA
NA,0.401840465228099,0.922117192776296,NA,0.0411137727175881,0.989804902101535,NA
NA,0.401840465228099,0.922117192776296,NA,-0.731305067890321,0.688864893749192,NA
NA,0.401840465228099,0.922117192776296,NA,1.40325593813015,0.71877125594649,NA
NA,0.401840465228099,0.922117192776296,NA,-0.450542538291876,4.94372071932252e-05,0.00094893756144918
NA,0.401840465228099,0.922117192776296,NA,-0.438630568361227,0.853949825613043,NA
NA,0.401840465228099,0.922117192776296,NA,0.97641174802925,0.815560946336762,NA
NA,0.401840465228099,0.922117192776296,NA,-0.426471139748586,0.866468847362611,NA
NA,0.401840465228099,0.922117192776296,NA,0.26193716440381,0.528297028108877,0.759157823319417
NA,0.401840465228099,0.922117192776296,NA,1.45730935447362,0.727504758374165,NA
NA,0.401840465228099,0.922117192776296,NA,-0.279080742664033,0.0323737823883241,0.145325589582211
NA,0.401840465228099,0.922117192776296,NA,-0.00342203005104325,0.990489204570542,0.998050589948148
NA,0.401840465228099,0.922117192776296,NA,0.199674029743306,0.498817754070234,0.740452725010649
NA,0.401840465228099,0.922117192776296,NA,-0.426573473581863,0.861170082052536,NA
NA,0.401840465228099,0.922117192776296,NA,-0.133224336310537,0.900312699637044,NA
NA,0.401840465228099,0.922117192776296,NA,0.0490732278206536,0.992054250907269,NA
NA,0.401840465228099,0.922117192776296,NA,-0.0425675509147443,0.911451268536216,0.966113832287962
NA,0.401840465228099,0.922117192776296,NA,1.05805545848595,0.688105046525552,NA
NA,0.401840465228099,0.922117192776296,NA,0.0490732278206536,0.992054250907269,NA
NA,0.401840465228099,0.922117192776296,NA,-0.645842271756642,0.523345878280787,NA
NA,0.401840465228099,0.922117192776296,NA,0.529967713319485,0.897183999202933,NA
NA,0.401840465228099,0.922117192776296,NA,0.529970371939108,0.838808274977999,NA
NA,0.401840465228099,0.922117192776296,NA,-0.383990211613405,0.867603166051127,NA
NA,0.401840465228099,0.922117192776296,NA,-0.207889553407223,0.0911064407955208,0.28339295579354
NA,0.401840465228099,0.922117192776296,NA,0,1,NA
NA,0.401840465228099,0.922117192776296,NA,-0.91984583594526,0.433854201596429,NA
NA,0.401840465228099,0.922117192776296,NA,-0.416280255081225,0.599196788470731,NA
NA,0.401840465228099,0.922117192776296,NA,-0.212986020345634,0.768646935326307,NA
NA,0.401840465228099,0.922117192776296,NA,0.118774440409525,0.915778937341058,NA
NA,0.401840465228099,0.922117192776296,NA,0.57217729378625,0.676257327048588,NA
NA,0.401840465228099,0.922117192776296,NA,-0.438126407521899,0.840191644906672,NA
NA,0.401840465228099,0.922117192776296,NA,-0.120813498112579,0.0678655705780688,0.236220932150452
NA,0.401840465228099,0.922117192776296,NA,0,1,NA
NA,0.401840465228099,0.922117192776296,NA,0.943154623190293,0.609781962819721,NA
NA,0.401840465228099,0.922117192776296,NA,2.0486243368343,0.0620558776953194,NA
NA,0.401840465228099,0.922117192776296,NA,0.746481971413414,0.419806515113055,NA
NA,0.401840465228099,0.922117192776296,NA,-0.365175605060736,0.0557241872730957,0.20894256185547
NA,0.401840465228099,0.922117192776296,NA,1.01086322515429,0.79014028250864,NA
NA,0.401840465228099,0.922117192776296,NA,1.11632729649385,0.622369789403698,NA
NA,0.401840465228099,0.922117192776296,NA,0,1,NA
NA,0.401840465228099,0.922117192776296,NA,1.54227253128436,0.614143424697947,NA
NA,0.401840465228099,0.922117192776296,NA,1.54282552851507,0.624467957388263,NA
NA,0.401840465228099,0.922117192776296,NA,-0.190658478800417,0.870037943161785,NA
NA,0.401840465228099,0.922117192776296,NA,1.01085863385133,0.834859690755897,NA
NA,0.401840465228099,0.922117192776296,NA,0,1,NA
NA,0.401840465228099,0.922117192776296,NA,1.57640170199998,0.667428605296078,NA
NA,0.401840465228099,0.922117192776296,NA,-0.416870893151404,0.932577640898714,NA
NA,0.401840465228099,0.922117192776296,NA,0.0636954565537807,0.987239779876459,NA
NA,0.401840465228099,0.922117192776296,NA,1.5357829212925,0.515546728588885,NA
NA,0.401840465228099,0.922117192776296,NA,-0.376441634234066,0.512999052936327,0.749592288917342
NA,0.401840465228099,0.922117192776296,NA,0.0490732278206536,0.992054250907269,NA
NA,0.401840465228099,0.922117192776296,NA,0.52997067362421,0.823554640714786,NA
NA,0.401840465228099,0.922117192776296,NA,0.0490733505301518,0.991083172474168,NA
NA,0.401840465228099,0.922117192776296,NA,1.46012863119619,0.58907181537175,NA
NA,0.401840465228099,0.922117192776296,NA,-1.26304940529689,0.698282664096306,NA
NA,0.401840465228099,0.922117192776296,NA,-0.50186065170942,0.83135900942225,NA
NA,0.401840465228099,0.922117192776296,NA,-0.0639607283130338,0.710654325658615,0.871811119896613
NA,0.401840465228099,0.922117192776296,NA,0.529965736114266,0.914353699005806,NA
NA,0.401840465228099,0.922117192776296,NA,0,1,NA
NA,0.401840465228099,0.922117192776296,NA,1.22279958139239,0.294163200811896,NA
NA,0.401840465228099,0.922117192776296,NA,0.030898879224019,0.974359890380067,NA
NA,0.401840465228099,0.922117192776296,NA,-0.206750421458768,0.784867137764368,0.907665026587648
NA,0.401840465228099,0.922117192776296,NA,-0.485721126450597,0.780097350311738,NA
NA,0.401840465228099,0.922117192776296,NA,0.0490736852407534,0.983514187174603,NA
NA,0.401840465228099,0.922117192776296,NA,1.72847822917952,0.165101885196417,NA
NA,0.401840465228099,0.922117192776296,NA,-1.71302680898277,0.642296732050553,NA
NA,0.401840465228099,0.922117192776296,NA,-0.948886282757439,0.528893749353203,NA
NA,0.401840465228099,0.922117192776296,NA,0,1,NA
NA,0.401840465228099,0.922117192776296,NA,0.833071472440198,0.471713615372692,NA
NA,0.401840465228099,0.922117192776296,NA,0.250029534006035,0.326270446045646,0.594608778366788
NA,0.401840465228099,0.922117192776296,NA,-0.16875810925221,0.895099033821595,NA
NA,0.401840465228099,0.922117192776296,NA,0.0543676931239405,0.982507669150889,NA
NA,0.401840465228099,0.922117192776296,NA,1.01085824440788,0.837463761984184,NA
NA,0.401840465228099,0.922117192776296,NA,0.0490733700799119,0.990893033197369,NA
NA,0.401840465228099,0.922117192776296,NA,0.0490732278206536,0.992054250907269,NA
NA,0.401840465228099,0.922117192776296,NA,0.0444139315557421,0.979580553148562,NA
NA,0.401840465228099,0.922117192776296,NA,-0.444359277583758,0.735673363272951,NA
NA,0.401840465228099,0.922117192776296,NA,2.75961222594755,0.0142939653303181,NA
NA,0.401840465228099,0.922117192776296,NA,0.223370049445349,0.580838972381587,0.796044512300321
NA,0.401840465228099,0.922117192776296,NA,0.0275103511249579,0.835726942573547,0.934116977173197
NA,0.401840465228099,0.922117192776296,NA,0.0549623002386516,0.987000089097844,NA
NA,0.401840465228099,0.922117192776296,NA,0.06333676284691,0.985129275192238,NA
NA,0.401840465228099,0.922117192776296,NA,0.175148268508614,0.500556705627133,0.741491166040494
NA,0.401840465228099,0.922117192776296,NA,-0.0413957645996174,0.887907213442805,0.955797155353192
NA,0.401840465228099,0.922117192776296,NA,-1.57376018609073,0.47490317316603,NA
NA,0.401840465228099,0.922117192776296,NA,0.905892408099896,0.710734049482493,NA
NA,0.401840465228099,0.922117192776296,NA,0.092430232362072,0.672805785444175,0.850738488620675
NA,0.401840465228099,0.922117192776296,NA,-0.0201737905258619,0.97425970302067,0.991534405966294
NA,0.401840465228099,0.922117192776296,NA,0.529970672528929,0.823618093325756,NA
NA,0.401840465228099,0.922117192776296,NA,-0.432801550798111,0.731911702072105,0.883402502909785
NA,0.401840465228099,0.922117192776296,NA,-0.129363397485038,0.719657014427813,0.876878043960682
NA,0.401840465228099,0.922117192776296,NA,-0.474056081839598,0.300708885780591,0.568791020732007
NA,0.401840465228099,0.922117192776296,NA,0.0490732278206536,0.992054250907269,NA
NA,0.401840465228099,0.922117192776296,NA,0.687456342079892,0.461113081770592,NA
NA,0.401840465228099,0.922117192776296,NA,0.172422616610966,0.814440021049942,0.924089704336869
NA,0.401840465228099,0.922117192776296,NA,1.01086215731057,0.803707513063117,NA
NA,0.401840465228099,0.922117192776296,NA,-0.474725566296955,0.29609838279323,0.564597206603314
NA,0.401840465228099,0.922117192776296,NA,-0.319231336646592,0.11360425902379,0.324903557752466
NA,0.401840465228099,0.922117192776296,NA,0,1,NA
NA,0.401840465228099,0.922117192776296,NA,-0.182349498233579,0.262253786369872,0.528440485691439
NA,0.401840465228099,0.922117192776296,NA,-0.000486381239340322,0.998297349910219,0.999734722227359
NA,0.401840465228099,0.922117192776296,NA,0.0490736202284275,0.986401338414678,NA
NA,0.401840465228099,0.922117192776296,NA,0.0205821489071298,0.970418663773711,0.989688073423123
NA,0.401840465228099,0.922117192776296,NA,1.93436835452407,0.616221718730815,NA
NA,0.401840465228099,0.922117192776296,NA,0.0380127037537157,0.987877526666699,NA
NA,0.401840465228099,0.922117192776296,NA,0.0177939570650663,0.980645533658441,NA
NA,0.401840465228099,0.922117192776296,NA,-0.606862059193227,0.44535475689597,NA
NA,0.401840465228099,0.922117192776296,NA,-0.244488396360171,0.0919236768514971,0.285052597716261
NA,0.401840465228099,0.922117192776296,NA,0.707501433967375,0.238401562998781,0.502023166678111
NA,0.401840465228099,0.922117192776296,NA,0.176910599657468,0.725969852170845,0.88093878613178
NA,0.401840465228099,0.922117192776296,NA,0.194566058159481,0.246629105497762,0.511083109416061
NA,0.401840465228099,0.922117192776296,NA,1.05962298787285,0.706318691770377,NA
NA,0.401840465228099,0.922117192776296,NA,0.529969673349323,0.862937124245716,NA
